종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"202960","판도라티비","KONEX","일반기업부","791","0","0.00","673","791","673","699","550445","9425225362","11915582"
"032800","판타지오","KOSDAQ","중견기업부","873","-23","-2.57","890","890","859","2385255","2074495604","63470542239","72703943"
"318010","팜스빌","KOSDAQ","중견기업부","10900","0","0.00","10950","11000","10850","18024","197076900","86429784200","7929338"
"036580","팜스코","KOSPI",,"4830","265","5.81","4590","4860","4535","404849","1922179425","177395964690","36727943"
"027710","팜스토리","KOSDAQ","중견기업부","1155","5","0.43","1150","1155","1140","551703","633189010","128686173000","111416600"
"225590","패션플랫폼","KOSDAQ","중견기업부","1350","40","3.05","1320","1355","1310","182937","243810535","35959562550","26636713"
"054300","팬스타엔터프라이즈","KOSDAQ","벤처기업부","719","7","0.98","702","724","702","233100","166918746","37710032910","52447890"
"068050","팬엔터테인먼트","KOSDAQ","중견기업부","6590","230","3.62","6460","6980","6290","3198395","21288140600","179564201380","27247982"
"028670","팬오션","KOSPI",,"5020","140","2.87","4960","5090","4840","6271296","31081194200","2683538950240","534569512"
"222110","팬젠","KOSDAQ","기술성장기업부","10150","210","2.11","10100","10200","9850","85948","861139810","97864077150","9641781"
"010820","퍼스텍","KOSPI",,"2140","35","1.66","2125","2160","2085","521136","1113488295","102851524400","48061460"
"016800","퍼시스","KOSPI",,"29650","300","1.02","29350","29800","29350","1053","31141700","340975000000","11500000"
"263750","펄어비스","KOSDAQ","우량기업부","260300","-11300","-4.16","269100","271500","258500","70484","18526954100","3404684955000","13079850"
"251970","펌텍코리아","KOSDAQ","우량기업부","15750","50","0.32","15550","15850","15400","54943","856769600","195300000000","12400000"
"001020","페이퍼코리아","KOSPI",,"2465","65","2.71","2480","2500","2400","180712","444230705","87324806525","35425885"
"327610","펨토바이오메드","KONEX","일반기업부","17550","450","2.63","17100","18450","17100","4606","82156500","97227789750","5540045"
"087010","펩트론","KOSDAQ","기술성장기업부","16400","900","5.81","15500","16550","15300","475915","7698094150","251354600000","15326500"
"090080","평화산업","KOSPI",,"1185","50","4.41","1135","1375","1115","5571565","7017582165","65059176915","54902259"
"043370","평화정공","KOSDAQ","우량기업부","9170","870","10.48","8280","10500","8210","5087997","48774120980","192570000000","21000000"
"010770","평화홀딩스","KOSPI",,"3530","135","3.98","3365","4100","3345","530426","1948257275","51627894980","14625466"
"119500","포메탈","KOSDAQ","중견기업부","4060","130","3.31","3975","4115","3950","298101","1203050455","48099761920","11847232"
"016670","포비스티앤씨","KOSDAQ","중견기업부","973","14","1.46","964","978","958","993962","962849031","84222290362","86559394"
"056730","포스링크","KOSDAQ","투자주의환기종목(소속부없음)","1550","0","0.00","0","0","0","0","0","109591063600","70703912"
"022100","포스코 ICT","KOSDAQ","우량기업부","7750","-100","-1.27","7770","7990","7650","7820242","60893456010","1178269149750","152034729"
"058430","포스코강판","KOSPI",,"17400","200","1.16","17200","17600","16950","60995","1060749850","104400000000","6000000"
"009520","포스코엠텍","KOSDAQ","우량기업부","4610","35","0.77","4580","4665","4575","330790","1530914675","191972860830","41642703"
"047050","포스코인터내셔널","KOSPI",,"14550","0","0.00","14550","14650","14400","458188","6659020200","1795108417950","123375149"
"003670","포스코케미칼","KOSPI",,"104000","-1000","-0.95","104500","105000","103500","353335","36757081500","6342774880000","60988220"
"189690","포시에스","KOSDAQ","벤처기업부","7950","440","5.86","7500","8000","7480","72501","567340800","65671857450","8260611"
"318020","포인트모바일","KOSDAQ","벤처기업부","53400","1800","3.49","51400","55400","49900","861176","45385142800","343393292400","6430586"
"256630","포인트엔지니어링","KOSDAQ","벤처기업부","2790","10","0.36","2820","2820","2750","279695","777987080","158253157980","56721562"
"141020","포티스","KOSDAQ","투자주의환기종목(소속부없음)","108","0","0.00","0","0","0","0","0","18839533608","174440126"
"354230","폭스소프트","KONEX","일반기업부","20900","0","0.00","0","0","0","0","0","12540000000","600000"
"007630","폴루스바이오팜","KOSPI",,"1225","0","0.00","0","0","0","0","0","54281847200","44311712"
"290720","푸드나무","KOSDAQ","우량기업부","24350","0","0.00","24350","24900","24150","38382","939003400","165726927900","6806034"
"005670","푸드웰","KOSDAQ","우량기업부","7450","-10","-0.13","7460","7540","7270","203692","1506877340","74500000000","10000000"
"094940","푸른기술","KOSDAQ","벤처기업부","11800","250","2.16","11500","11800","11450","62625","732737500","77575583600","6574202"
"007330","푸른저축은행","KOSDAQ","우량기업부","8280","-140","-1.66","8400","8400","8140","40022","329214500","124885584000","15082800"
"017810","풀무원","KOSPI",,"16550","200","1.22","16450","16800","16350","116155","1927388300","630894920450","38120539"
"093380","풍강","KOSDAQ","중견기업부","3300","50","1.54","3235","3365","3235","206466","681432885","32601732900","9879313"
"023900","풍국주정","KOSDAQ","중견기업부","20950","0","0.00","21000","21050","20050","94541","1967481450","263970000000","12600000"
"103140","풍산","KOSPI",,"27950","950","3.52","27000","28050","27000","333990","9294242550","783278570100","28024278"
"005810","풍산홀딩스","KOSPI",,"28500","250","0.88","28350","28700","28250","25044","712707100","223302259500","7835167"
"195440","퓨전","KOSDAQ","투자주의환기종목(소속부없음)","2075","0","0.00","0","0","0","0","0","8582183400","4135992"
"214270","퓨쳐스트림네트웍스","KOSDAQ","벤처기업부","1045","10","0.97","1035","1065","1030","1352024","1414536345","105415645720","100876216"
"220100","퓨쳐켐","KOSDAQ","기술성장기업부","24450","450","1.88","23700","24750","23300","412700","9845088250","309357952650","12652677"
"035200","프럼파스트","KOSDAQ","벤처기업부","4620","75","1.65","4525","4620","4520","50787","232594915","44955325800","9730590"
"203690","프로스테믹스","KOSDAQ","벤처기업부","4400","175","4.14","4210","4455","4210","1833879","8045234780","201330571200","45756948"
"303360","프로테옴텍","KONEX","일반기업부","9970","260","2.68","9960","10450","9960","19351","195473000","104046670750","10435975"
"053610","프로텍","KOSDAQ","우량기업부","27400","850","3.20","26550","27550","26150","87553","2371892350","301400000000","11000000"
"335810","프리시젼바이오","KOSDAQ","기술성장기업부","34250","3000","9.60","30950","39250","29350","33348690","1143729551150","385101725500","11243846"
"053160","프리엠스","KOSDAQ","중견기업부","16300","1950","13.59","14150","17600","14100","1914050","31122841800","97800000000","6000000"
"075130","플랜티넷","KOSDAQ","벤처기업부","6120","50","0.82","6040","6190","6040","112129","686148890","54835200000","8960000"
"222670","플럼라인생명과학","KONEX","일반기업부","8110","100","1.25","7710","8190","7710","137","1109350","23251775500","2867050"
"237820","플레이디","KOSDAQ","중견기업부","8260","180","2.23","8080","8310","8060","28577","233814250","105952176400","12827140"
"023770","플레이위드","KOSDAQ","중견기업부","9200","150","1.66","9040","9330","9000","58267","534157720","80072466800","8703529"
"300080","플리토","KOSDAQ","기술성장기업부","12500","50","0.40","12450","12600","12300","25888","322248100","65122637500","5209811"
"150440","피노텍","KONEX","일반기업부","4200","530","14.44","3695","4200","3460","50696","208772515","40174730400","9565412"
"032580","피델릭스","KOSDAQ","벤처기업부","1305","30","2.35","1280","1325","1280","194612","254103765","41509878480","31808336"
"051380","피씨디렉트","KOSDAQ","중견기업부","11300","-100","-0.88","11350","11400","11050","34801","391171450","86654456800","7668536"
"241820","피씨엘","KOSDAQ","기술성장기업부","36550","-550","-1.48","36050","37550","36050","204274","7490266050","368383685350","10078897"
"237750","피앤씨테크","KOSDAQ","중견기업부","5890","70","1.20","5820","5930","5790","31061","182601830","38264974000","6496600"
"131390","피앤이솔루션","KOSDAQ","우량기업부","21450","300","1.42","21150","21700","20950","394280","8420391850","317865619500","14818910"
"024850","피에스엠씨","KOSDAQ","중견기업부","1415","115","8.85","1320","1435","1315","1727382","2409807980","56623380045","40016523"
"319660","피에스케이","KOSDAQ","중견기업부","40550","1100","2.79","39600","40900","39200","473763","18971668600","598721561000","14765020"
"031980","피에스케이홀딩스","KOSDAQ","우량기업부","8300","250","3.11","8070","8300","7980","105635","858200950","178967878500","21562395"
"002230","피에스텍","KOSDAQ","우량기업부","4700","-30","-0.63","4730","4730","4640","66108","309322710","92445442100","19669243"
"242350","피엔아이컴퍼니","KONEX","일반기업부","414","-35","-7.80","445","445","397","12793","5202747","1971269280","4761520"
"239890","피엔에이치테크","KONEX","일반기업부","26500","-400","-1.49","26200","26500","26000","1765","46131500","105877464000","3995376"
"347740","피엔케이피부임상연구센타","KOSDAQ","중견기업부","22800","650","2.93","22100","23200","22000","116206","2631419650","171060283200","7502644"
"137400","피엔티","KOSDAQ","벤처기업부","24450","100","0.41","24200","24600","23950","502400","12197770250","542342736150","22181707"
"128660","피제이메탈","KOSDAQ","중견기업부","2285","-35","-1.51","2320","2350","2255","196389","449265150","56675698165","24803369"
"006140","피제이전자","KOSDAQ","우량기업부","6510","130","2.04","6500","6750","6450","62527","412307730","97650000000","15000000"
"304840","피플바이오","KOSDAQ","기술성장기업부","53000","-200","-0.38","53500","56300","52600","721955","39160323400","291736910000","5504470"
"062970","피피아이","KOSDAQ","중견기업부","6630","60","0.91","6610","6780","6500","82025","549028380","61713266550","9308185"
"087600","픽셀플러스","KOSDAQ","관리종목(소속부없음)","7440","270","3.77","7190","7500","7020","59744","437289050","60759191520","8166558"
"057880","필로시스헬스케어","KOSDAQ","관리종목(소속부없음)","2175","85","4.07","2120","2250","2045","5737645","12319114305","171164217600","78696192"
"033180","필룩스","KOSPI",,"4095","60","1.49","4540","4590","4095","9669615","41715517235","368726609160","90043128"
"161580","필옵틱스","KOSDAQ","벤처기업부","15600","200","1.30","15350","16000","15050","1019174","15997139450","311792551200","19986702"
"347770","핌스","KOSDAQ","중견기업부","15800","700","4.64","15300","16100","15100","193472","3036737300","114786099400","7264943"
"332710","하나금융14호스팩","KOSDAQ","SPAC(소속부없음)","2075","0","0.00","2075","2075","2075","256","531200","9150750000","4410000"
"341160","하나금융15호스팩","KOSDAQ","SPAC(소속부없음)","2085","0","0.00","2060","2085","2060","1369","2829820","9820350000","4710000"
"343510","하나금융16호스팩","KOSDAQ","SPAC(소속부없음)","2080","-5","-0.24","2085","2085","2075","146","303515","8340800000","4010000"
"086790","하나금융지주","KOSPI",,"34500","400","1.17","34050","34550","33200","1896169","64257930400","10358351139000","300242062"
"299030","하나기술","KOSDAQ","벤처기업부","137800","31800","30.00","110900","137800","110400","2461555","309164504900","518503642800","3762726"
"067310","하나마이크론","KOSDAQ","중견기업부","11350","1970","21.00","9400","12000","9260","20050275","220207096890","347923161050","30654023"
"307160","하나머스트제6호스팩","KOSDAQ","SPAC(소속부없음)","2150","10","0.47","2130","2190","2130","10904","23491030","9868500000","4590000"
"166090","하나머티리얼즈","KOSDAQ","우량기업부","28600","1450","5.34","27150","29250","26950","634107","17927789300","561351476400","19627674"
"293480","하나제약","KOSPI",,"25750","-100","-0.39","25950","26050","25700","89113","2300517250","417150000000","16200000"
"039130","하나투어","KOSPI",,"56000","-200","-0.36","56500","56700","55100","222099","12451156000","780594360000","13939185"
"136480","하림","KOSDAQ","중견기업부","2845","10","0.35","2850","2865","2815","996838","2828246900","302166602190","106209702"
"003380","하림지주","KOSDAQ","우량기업부","9010","170","1.92","8770","9050","8670","675771","6039920510","831999798200","92341820"
